74.9252 	INFO 	Keyboard events cleared
74.9247 	EXP 	fixation: autoDraw = False
74.9247 	EXP 	text: autoDraw = True
75.3631 	EXP 	New trial (rep=3, index=5): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
75.3667 	DATA 	Keypress: l
75.3758 	EXP 	fixation: autoDraw = False
75.3758 	EXP 	text: autoDraw = False
75.3758 	EXP 	text: height = 0.05
75.3758 	EXP 	text: height = 0.05
75.3758 	EXP 	text: height = 0.05
75.3758 	EXP 	text: text = ' GBP 15 today  or  GBP 35 after 13 days '
75.3758 	EXP 	fixation: autoDraw = True
76.3753 	INFO 	Keyboard events cleared
76.3747 	EXP 	text: autoDraw = True
76.3911 	EXP 	fixation: autoDraw = False
76.8784 	EXP 	New trial (rep=3, index=6): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
76.8819 	DATA 	Keypress: l
76.8909 	EXP 	fixation: autoDraw = False
76.8909 	EXP 	text: autoDraw = False
76.8909 	EXP 	text: height = 0.05
76.8909 	EXP 	text: height = 0.05
76.8909 	EXP 	text: height = 0.05
76.8909 	EXP 	text: text = ' GBP 49 today  or  GBP 60 after 89 days '
76.8909 	EXP 	fixation: autoDraw = True
77.8911 	INFO 	Keyboard events cleared
77.8906 	EXP 	fixation: autoDraw = False
77.8906 	EXP 	text: autoDraw = True
78.2612 	EXP 	New trial (rep=4, index=0): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
78.2650 	DATA 	Keypress: l
78.2742 	EXP 	fixation: autoDraw = False
78.2742 	EXP 	text: autoDraw = False
78.2742 	EXP 	text: height = 0.05
78.2742 	EXP 	text: height = 0.05
78.2742 	EXP 	text: height = 0.05
78.2742 	EXP 	text: text = ' GBP 15 today  or  GBP 35 after 13 days '
78.2742 	EXP 	fixation: autoDraw = True
79.2741 	INFO 	Keyboard events cleared
79.2734 	EXP 	fixation: autoDraw = False
79.2734 	EXP 	text: autoDraw = True
79.7280 	EXP 	New trial (rep=4, index=1): {'reward_today': 27, 'future_reward': 50, 'delay': 21}
79.7324 	DATA 	Keypress: l
79.7401 	EXP 	fixation: autoDraw = False
79.7401 	EXP 	text: autoDraw = False
79.7401 	EXP 	text: height = 0.05
79.7401 	EXP 	text: height = 0.05
79.7401 	EXP 	text: height = 0.05
79.7401 	EXP 	text: text = ' GBP 27 today  or  GBP 50 after 21 days '
79.7401 	EXP 	fixation: autoDraw = True
80.7415 	INFO 	Keyboard events cleared
80.7410 	EXP 	fixation: autoDraw = False
80.7410 	EXP 	text: autoDraw = True
81.1613 	EXP 	New trial (rep=4, index=2): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
81.1655 	DATA 	Keypress: l
81.1733 	EXP 	fixation: autoDraw = False
81.1733 	EXP 	text: autoDraw = False
81.1733 	EXP 	text: height = 0.05
81.1733 	EXP 	text: height = 0.05
81.1733 	EXP 	text: height = 0.05
81.1733 	EXP 	text: text = ' GBP 11 today  or  GBP 30 after 7 days '
81.1733 	EXP 	fixation: autoDraw = True
82.1740 	INFO 	Keyboard events cleared
82.1735 	EXP 	fixation: autoDraw = False
82.1735 	EXP 	text: autoDraw = True
82.5602 	EXP 	New trial (rep=4, index=3): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
82.5642 	DATA 	Keypress: l
82.5731 	EXP 	fixation: autoDraw = False
82.5731 	EXP 	text: autoDraw = False
82.5731 	EXP 	text: height = 0.05
82.5731 	EXP 	text: height = 0.05
82.5731 	EXP 	text: height = 0.05
82.5731 	EXP 	text: text = ' GBP 49 today  or  GBP 60 after 89 days '
82.5731 	EXP 	fixation: autoDraw = True
